stop_pattern_id,stop_id,stop_sequence,time_from_start
57_0,3260,16,1403
57_0,3262,17,1591
57_0,3264,18,1626
57_0,3266,19,1749
57_0,3600,20,1878
57_0,3602,21,1910
57_0,3604,22,1958
57_0,3606,23,1983
57_0,3608,24,2040
57_0,3700,25,2115
57_0,3702,26,2167
57_0,3704,27,2211
57_0,3705,28,2254
57_0,3708,29,2305
57_0,3709,30,2360
57_0,3710,31,2392
57_0,3752,32,2422
57_0,3754,33,2460
57_1,3708,0,0
57_1,3709,1,88
57_1,3710,2,140
57_1,3752,3,188
57_1,3754,4,243
57_1,3756,5,281
57_1,3758,6,362
57_1,3536,7,443
57_1,3538,8,487
57_1,3540,9,600
57_1,3542,10,629
57_1,3544,11,675
57_1,3546,12,727
57_1,3548,13,780
57_1,3550,14,830
57_1,3254,15,1148
57_1,3256,16,1264
57_1,3258,17,1537
57_1,5486,18,1686
57_1,5488,19,1763
57_1,5490,20,1858
57_1,5492,21,1892
57_1,5494,22,1922
57_1,5496,23,1981
57_1,5498,24,2031
57_1,5500,25,2100
57_1,5502,26,2200
57_1,5506,27,2343
57_1,5508,28,2436
57_1,5510,29,2597
57_1,5513,30,2756
57_1,5514,31,2894
57_1,5516,32,3000
366_0,1846,0,0
366_0,1945,1,240
366_0,1881,2,300
366_0,1955,3,360
366_0,1944,4,420
366_0,1943,5,434
366_0,1942,6,449
366_0,1941,7,464
366_0,1940,8,479
366_0,1928,9,605
366_0,1939,10,688
366_0,1938,11,894
366_0,1937,12,994
366_0,1936,13,1020
366_0,1935,14,1055
366_0,1933,15,1103
366_0,1932,16,1145
366_0,9993,17,1500
366_0,0006,18,1763
366_0,9992,19,1800
366_0,1900,20,3260
366_0,8991,21,3300
113_1,8519,0,0
113_1,9519,1,39
113_1,9518,2,64
113_1,9517,3,95
113_1,9516,4,131
113_1,9515,5,164
113_1,9514,6,198
113_1,8552,7,506
113_1,8551,8,528
113_1,8550,9,561
113_1,8548,10,600
113_1,9570,11,686
113_1,9571,12,727
113_1,9572,13,778
113_1,9573,14,839
113_1,9574,15,884
113_1,9575,16,932
113_1,9576,17,1015
113_1,8580,18,1080
366_1,9991,0,0
366_1,1800,1,19
366_1,9992,2,1200
366_1,0006,3,1236
366_1,9993,4,1500
366_1,1832,5,1825
366_1,1833,6,1845
366_1,1834,7,1874
366_1,1835,8,1891
366_1,1836,9,1920
366_1,1837,10,1964
366_1,1838,11,2095
366_1,1839,12,2359
366_1,1828,13,2480
366_1,1840,14,2617
366_1,1841,15,2635
366_1,1842,16,2654
366_1,1843,17,2674
366_1,1844,18,2700
366_1,1963,19,2748
366_1,1981,20,2880
366_1,1953,21,3000
366_1,1855,22,3232
366_1,1854,23,3329
366_1,1976,24,3420
366_1,1846,25,3600
113_0,8580,0,0
113_0,8576,1,51
113_0,8575,2,159
113_0,8573,3,218
113_0,8572,4,288
113_0,8571,5,339
113_0,8570,6,376
113_0,9548,7,480
113_0,8514,8,806
113_0,8515,9,833
113_0,8516,10,915
113_0,8517,11,969
113_0,8518,12,1010
113_0,8519,13,1080
19_0,3000,0,0
19_0,3200,1,80
19_0,3202,2,115
19_0,3204,3,137
19_0,3206,4,177
19_0,3208,5,224
19_0,3210,6,293
19_0,3212,7,346
19_0,3214,8,378
19_0,3216,9,420
19_0,3218,10,452
19_0,3220,11,490
19_0,3222,12,527
19_0,3224,13,557
19_0,3226,14,588
19_0,3228,15,628
19_0,3230,16,673
19_0,3232,17,705
19_0,3234,18,744
19_0,3295,19,833
19_0,3239,20,935
19_0,3240,21,995
19_0,3237,22,1100
19_0,3976,23,1172
19_0,3978,24,1211
19_0,3980,25,1258
19_0,3982,26,1289
19_0,3081,27,1380
19_0,3839,28,1680
718_0,6913,0,0
718_0,6914,1,80
718_0,6915,2,133
718_0,6917,3,211
718_0,6918,4,233
718_0,6055,5,272
718_0,6019,6,369
718_0,6021,7,458
718_0,6022,8,505
718_0,6023,9,562
718_0,6024,10,646
718_0,6025,11,693
718_0,6026,12,723
718_0,6224,13,752
718_0,6027,14,821
718_0,6028,15,855
718_0,6030,16,1143
718_0,6031,17,1187
718_0,6032,18,1239
718_0,6033,19,1284
718_0,6034,20,1323
718_0,6035,21,1390
718_0,6036,22,1430
718_0,6037,23,1475
718_0,6038,24,1518
718_0,6039,25,1591
718_0,6040,26,1622
718_0,6041,27,1676
718_0,6042,28,1735
718_0,7042,29,1800
673_0,4333,0,0
673_0,4323,1,118
673_0,5140,2,205
673_0,5139,3,266
673_0,4135,4,353
673_0,4134,5,384
673_0,4130,6,425
673_0,5136,7,514
673_0,5138,8,624
673_0,5449,9,791
673_0,5450,10,822
673_0,5435,11,945
673_0,4460,12,1136
673_0,5459,13,1147
673_0,4469,14,1259
673_0,3814,15,1277
673_0,3816,16,1296
673_0,3818,17,1320
673_0,3820,18,1347
673_0,3822,19,1371
673_0,3824,20,1413
673_0,3826,21,1436
673_0,3828,22,1465
673_0,3830,23,1482
673_0,3832,24,1496
673_0,3834,25,1521
673_0,4470,26,1587
673_0,3809,27,1644
673_0,3000,28,1763
673_0,3200,29,1834
673_0,3202,30,1865
673_0,3204,31,1885
673_0,3206,32,1921
673_0,3208,33,1963
673_0,3210,34,2025
673_0,3212,35,2072
673_0,3214,36,2101
673_0,3216,37,2134
673_0,3218,38,2160
673_0,3234,39,2231
673_0,3236,40,2264
673_0,3238,41,2309
673_0,3240,42,2344
673_0,3242,43,2389
673_0,3244,44,2425
673_0,3246,45,2474
673_0,3080,46,2520
441_1,2738,0,0
441_1,2740,1,87
441_1,2744,2,170
441_1,2748,3,296
441_1,2750,4,394
441_1,2752,5,469
441_1,2754,6,523
441_1,2756,7,563
441_1,2758,8,592
441_1,2760,9,661
441_1,2761,10,694
441_1,2762,11,737
441_1,2764,12,828
441_1,2766,13,895
441_1,2768,14,960
441_1,2031,15,1560
673_1,3210,0,0
673_1,3212,1,66
673_1,3214,2,106
673_1,3216,3,152
673_1,3218,4,189
673_1,3234,5,288
673_1,3236,6,334
673_1,3238,7,396
673_1,3240,8,445
673_1,3242,9,508
673_1,3244,10,558
673_1,3246,11,627
673_1,3080,12,665
673_1,3081,13,780
673_1,3825,14,907
673_1,3810,15,976
673_1,3814,16,1025
673_1,3816,17,1045
673_1,3818,18,1070
673_1,3820,19,1098
673_1,3822,20,1122
673_1,3824,21,1165
673_1,3826,22,1189
673_1,3828,23,1219
673_1,3830,24,1236
673_1,3832,25,1250
673_1,3834,26,1276
673_1,5469,27,1313
673_1,5460,28,1432
673_1,4435,29,1627
673_1,4450,30,1761
673_1,4449,31,1800
673_1,4138,32,1927
673_1,4137,33,1963
673_1,5135,34,2150
673_1,4136,35,2173
673_1,4139,36,2227
673_1,5323,37,2345
673_1,4333,38,2520
441_0,2031,0,0
441_0,2712,1,699
441_0,2713,2,721
441_0,2714,3,758
441_0,2716,4,788
441_0,2718,5,843
441_0,2720,6,878
441_0,2722,7,902
441_0,2724,8,948
441_0,2726,9,971
441_0,2728,10,1002
441_0,2730,11,1052
441_0,2732,12,1085
441_0,2734,13,1157
441_0,2736,14,1192
441_0,2738,15,1260
441_0,2740,16,1321
441_0,2744,17,1380
635_0,3466,0,0
635_0,3468,1,84
635_0,3470,2,102
635_0,3472,3,136
635_0,3474,4,198
635_0,3476,5,269
635_0,3478,6,328
635_0,3480,7,361
635_0,3482,8,432
635_0,3010,9,534
635_0,3270,10,692
635_0,3271,11,762
635_0,3272,12,864
635_0,3273,13,912
635_0,3274,14,1003
635_0,3275,15,1061
635_0,3276,16,1198
635_0,3277,17,1340
635_0,3279,18,1500
612_1,4332,0,0
612_1,4331,1,67
612_1,4330,2,142
612_1,4329,3,173
612_1,4328,4,275
612_1,4327,5,344
612_1,4326,6,383
612_1,4325,7,407
612_1,4324,8,514
612_1,4323,9,610
612_1,4322,10,684
612_1,4321,11,752
612_1,4320,12,838
612_1,4319,13,890
612_1,4317,14,980
612_1,4316,15,1041
612_1,4315,16,1141
612_1,4314,17,1175
612_1,4313,18,1266
612_1,4312,19,1315
612_1,5104,20,1500
612_1,5112,21,1567
612_1,4113,22,1680
612_1,5102,23,1860
635_1,3297,0,0
635_1,3299,1,130
635_1,3218,2,227
635_1,3234,3,334
635_1,3236,4,383
635_1,3238,5,450
635_1,3240,6,503
635_1,3242,7,571
635_1,3244,8,625
635_1,3246,9,699
635_1,3080,10,740
635_1,3400,11,825
635_1,3500,12,884
635_1,3502,13,923
635_1,3504,14,961
635_1,3506,15,1000
635_1,3508,16,1038
635_1,3510,17,1082
635_1,3512,18,1118
635_1,3514,19,1142
635_1,3466,20,1200
N66_0,5000,0,0
N66_0,5002,1,17
N66_0,5515,2,44
N66_0,5006,3,68
N66_0,5008,4,97
N66_0,5010,5,126
N66_0,5012,6,138
N66_0,5014,7,166
N66_0,5016,8,189
N66_0,5018,9,223
N66_0,5020,10,247
N66_0,5022,11,274
N66_0,5024,12,293
N66_0,5025,13,318
N66_0,5026,14,359
N66_0,5028,15,416
N66_0,3260,16,476
N66_0,3263,17,625
N66_0,9099,18,1093
N66_0,9002,19,1128
N66_0,9003,20,1156
N66_0,9004,21,1169
N66_0,9005,22,1199
N66_0,9007,23,1247
N66_0,9008,24,1270
N66_0,9009,25,1309
N66_0,9110,26,1352
N66_0,9111,27,1373
N66_0,9112,28,1393
N66_0,9113,29,1444
N66_0,9114,30,1466
N66_0,9130,31,1500
N66_0,9132,32,1544
N66_0,9135,33,1596
N66_0,9136,34,1629
N66_0,9140,35,1756
N66_0,9142,36,1856
N66_0,9144,37,1897
N66_0,9145,38,1917
N66_0,9146,39,1952
N66_0,9147,40,1997
N66_0,9748,41,2033
N66_0,9901,42,2355
N66_0,9902,43,2384
N66_0,9903,44,2429
N66_0,9904,45,2466
N66_0,9905,46,2501
N66_0,8985,47,2523
N66_0,8984,48,2540
N66_0,8983,49,2604
N66_0,8982,50,2622
N66_0,8981,51,2648
N66_0,8980,52,2664
N66_0,8979,53,2704
N66_0,8978,54,2744
N66_0,8977,55,2775
N66_0,9967,56,2815
N66_0,9968,57,2855
N66_0,9969,58,2878
N66_0,9970,59,2901
N66_0,8971,60,2925
N66_0,8970,61,2948
N66_0,8969,62,2971
N66_0,8968,63,2999
N66_0,8967,64,3026
N66_0,8966,65,3051
N66_0,8965,66,3074
N66_0,8964,67,3103
N66_0,8963,68,3134
N66_0,8962,69,3171
N66_0,8961,70,3195
N66_0,9984,71,3256
N66_0,9985,72,3275
N66_0,9906,73,3291
N66_0,9907,74,3314
N66_0,9908,75,3340
N66_0,9909,76,3368
N66_0,9910,77,3415
N66_0,9911,78,3444
N66_0,9918,79,3479
N66_0,9919,80,3510
N66_0,9920,81,3544
N66_0,8921,82,3600
12e_1,7099,0,0
12e_1,7098,1,42
12e_1,7097,2,62
12e_1,7096,3,109
12e_1,7095,4,132
12e_1,7094,5,198
12e_1,7093,6,230
12e_1,7092,7,262
12e_1,7303,8,315
12e_1,7304,9,414
12e_1,7294,10,440
12e_1,7300,11,495
12e_1,7301,12,528
12e_1,7089,13,570
12e_1,7088,14,621
12e_1,7087,15,690
12e_1,7083,16,780
12e_1,7080,17,812
12e_1,7028,18,1052
12e_1,7027,19,1097
12e_1,7224,20,1140
12e_1,7223,21,1202
12e_1,7222,22,1233
12e_1,7221,23,1323
12e_1,7220,24,1381
12e_1,7219,25,1417
12e_1,7218,26,1449
12e_1,7217,27,1560
12e_1,7216,28,1607
12e_1,7215,29,1709
12e_1,7214,30,1753
12e_1,7213,31,1802
12e_1,7212,32,1849
12e_1,5000,33,1920
12e_1,5002,34,2026
12e_1,5515,35,2186
12e_1,5006,36,2330
12e_1,5008,37,2502
12e_1,5010,38,2675
12e_1,5012,39,2748
12e_1,5011,40,2896
12e_1,5016,41,3060
12e_0,5500,0,0
12e_0,5502,1,87
12e_0,5506,2,211
12e_0,5508,3,292
12e_0,5510,4,432
12e_0,5513,5,570
12e_0,5514,6,689
12e_0,5516,7,780
12e_0,6212,8,867
12e_0,6213,9,914
12e_0,6214,10,975
12e_0,6215,11,1020
12e_0,6216,12,1137
12e_0,6217,13,1200
12e_0,6218,14,1293
12e_0,6219,15,1325
12e_0,6220,16,1368
12e_0,6221,17,1404
12e_0,6222,18,1490
12e_0,6223,19,1520
12e_0,6224,20,1560
12e_0,6027,21,1600
12e_0,6028,22,1620
12e_0,6080,23,1772
12e_0,6081,24,1800
12e_0,6087,25,1902
12e_0,6088,26,1974
12e_0,6089,27,2051
12e_0,6301,28,2116
12e_0,7310,29,2153
12e_0,6302,30,2190
12e_0,6304,31,2265
12e_0,6303,32,2364
12e_0,6092,33,2445
12e_0,6093,34,2477
12e_0,6094,35,2540
12e_0,6095,36,2613
12e_0,6096,37,2647
12e_0,6097,38,2719
12e_0,6098,39,2744
12e_0,6099,40,2781
12e_0,7099,41,2820
22_1,3081,0,0
22_1,3825,1,122
22_1,3810,2,189
22_1,5469,3,233
22_1,5460,4,348
22_1,5461,5,416
22_1,4422,6,453
22_1,4421,7,468
22_1,4420,8,496
22_1,4419,9,540
22_1,4418,10,562
22_1,4417,11,594
22_1,4416,12,621
22_1,4457,13,662
22_1,4456,14,690
22_1,4455,15,709
22_1,4454,16,728
22_1,4453,17,750
22_1,4452,18,769
22_1,4451,19,807
22_1,4450,20,833
22_1,4449,21,861
22_1,4138,22,1022
22_1,4137,23,1068
22_1,4129,24,1224
22_1,4936,25,1260
22_1,4935,26,1327
22_1,4934,27,1360
22_1,4932,28,1401
22_1,4931,29,1438
22_1,4930,30,1489
22_1,4929,31,1535
22_1,4928,32,1602
22_1,4927,33,1650
22_1,4926,34,1692
22_1,4925,35,1726
22_1,4924,36,1748
22_1,4923,37,1799
22_1,4922,38,1854
22_1,4921,39,1896
22_1,4320,40,1934
22_1,4319,41,1980
22_1,4918,42,2043
22_1,4917,43,2081
22_1,4916,44,2145
22_1,4915,45,2220
22_1,4914,46,2462
22_1,4913,47,2638
22_1,4912,48,2720
22_1,4911,49,2784
22_1,5016,50,2940
22_1,5016,51,2979
22_1,5111,52,2987
22_1,5112,53,3023
22_1,4113,54,3044
22_0,6001,0,0
22_0,5911,1,113
22_0,5912,2,151
22_0,5913,3,206
22_0,5914,4,344
22_0,5915,5,480
22_0,5916,6,549
22_0,5917,7,600
22_0,5918,8,645
22_0,5319,9,720
22_0,5920,10,769
22_0,5921,11,801
22_0,5922,12,855
22_0,5923,13,916
22_0,5924,14,972
22_0,5925,15,1000
22_0,5926,16,1048
22_0,5927,17,1096
22_0,5928,18,1144
22_0,5929,19,1222
22_0,5930,20,1285
22_0,5931,21,1326
22_0,5932,22,1363
22_0,5933,23,1393
22_0,5934,24,1418
22_0,5935,25,1458
22_0,5936,26,1560
22_0,5129,27,1581
22_0,5136,28,1652
22_0,5138,29,1745
22_0,5449,30,1885
22_0,5450,31,1911
22_0,5451,32,1931
22_0,5452,33,1960
22_0,5453,34,1975
22_0,5454,35,1993
22_0,5455,36,2008
22_0,5456,37,2028
22_0,5457,38,2050
22_0,5416,39,2081
22_0,5417,40,2104
22_0,5418,41,2134
22_0,5419,42,2160
22_0,5420,43,2219
22_0,5421,44,2254
22_0,5422,45,2287
22_0,4461,46,2340
22_0,4460,47,2453
22_0,4469,48,2646
22_0,4470,49,2720
22_0,3809,50,2809
22_0,3000,51,3000
854_0,9135,0,0
854_0,9136,1,120
854_0,8165,2,223
854_0,8164,3,304
854_0,8163,4,343
854_0,9197,5,480
854_0,9158,6,554
854_0,9199,7,600
854_0,8112,8,729
854_0,8111,9,769
854_0,8110,10,810
854_0,8009,11,865
854_0,8008,12,939
854_0,8007,13,1008
854_0,8006,14,1042
854_0,8005,15,1091
854_0,8004,16,1152
854_0,8003,17,1206
854_0,8002,18,1244
854_0,9001,19,1260
854_0,9090,20,1287
854_0,9092,21,1315
854_0,9093,22,1335
854_0,8099,23,1380
854_0,8094,24,1483
854_0,8098,25,1591
854_0,8097,26,1713
854_0,8096,27,1860
854_0,8093,28,2167
854_0,8091,29,2193
854_0,8092,30,2240
854_0,8090,31,2331
854_0,8003,32,2463
854_0,8002,33,2505
854_0,9001,34,2520
854_1,9000,0,0
854_1,9002,1,43
854_1,9003,2,118
854_1,9004,3,154
854_1,9005,4,234
854_1,9007,5,364
854_1,9008,6,427
854_1,9009,7,533
854_1,9110,8,650
854_1,9111,9,707
854_1,9112,10,762
854_1,9113,11,900
854_1,9114,12,959
854_1,9115,13,1007
854_1,9160,14,1071
854_1,9135,15,1200
854_1,9136,16,1320
854_1,8165,17,1422
854_1,8164,18,1502
854_1,8163,19,1540
854_1,8161,20,1620
854_1,8159,21,1800
854_1,8158,22,1836
854_1,8156,23,1920
854_1,8152,24,2100
31x_1,7246,0,0
31x_1,7245,1,71
31x_1,7244,2,145
31x_1,7242,3,250
31x_1,7241,4,360
31x_1,7240,5,409
31x_1,7239,6,469
31x_1,7238,7,536
31x_1,7237,8,579
31x_1,7236,9,655
31x_1,7235,10,695
31x_1,7234,11,737
31x_1,7083,12,840
31x_1,7080,13,875
31x_1,5000,14,1860
31x_1,5002,15,1961
31x_1,5515,16,2113
31x_1,5006,17,2249
31x_1,5008,18,2412
31x_1,5010,19,2576
31x_1,5012,20,2645
31x_1,5011,21,2785
31x_1,5016,22,2940
31x_0,6001,0,0
31x_0,5502,1,108
31x_0,5506,2,239
31x_0,5508,3,324
31x_0,5510,4,472
31x_0,5513,5,617
31x_0,5514,6,743
31x_0,5516,7,840
31x_0,6080,8,1527
31x_0,6081,9,1560
31x_0,6234,10,1621
31x_0,6235,11,1642
31x_0,6236,12,1667
31x_0,6237,13,1719
31x_0,6238,14,1747
31x_0,6239,15,1778
31x_0,6240,16,1823
31x_0,6241,17,1860
31x_0,6242,18,1940
31x_0,6243,19,1988
31x_0,6244,20,2033
31x_0,6245,21,2107
31x_0,6246,22,2160
60_0,3000,0,0
60_0,3200,1,52
60_0,3202,2,75
60_0,3204,3,89
60_0,3206,4,115
60_0,3208,5,146
60_0,3900,6,203
60_0,3902,7,255
60_0,3903,8,329
60_0,3904,9,372
60_0,3906,10,420
60_0,3908,11,473
60_0,3910,12,540
60_0,3911,13,591
60_0,3912,14,609
60_0,3914,15,669
60_0,3916,16,720
60_0,3918,17,763
60_0,3920,18,804
60_0,3922,19,865
60_0,3926,20,957
60_0,3928,21,1020
60_0,3929,22,1069
60_0,3930,23,1091
60_0,3932,24,1135
60_0,3936,25,1281
60_0,2005,26,1334
60_0,2002,27,1380
60_0,2002,28,1397
N4_0,5000,0,0
N4_0,5002,1,47
N4_0,5515,2,120
N4_0,5006,3,154
N4_0,5008,4,194
N4_0,5010,5,235
N4_0,5012,6,252
N4_0,5014,7,291
N4_0,5111,8,319
N4_0,5112,9,356
N4_0,5113,10,376
N4_0,5114,11,398
N4_0,5115,12,416
N4_0,5116,13,460
N4_0,5117,14,494
N4_0,5118,15,514
N4_0,5119,16,552
N4_0,5120,17,575
N4_0,5121,18,600
N4_0,5123,19,620
N4_0,5124,20,633
N4_0,5125,21,686
N4_0,5126,22,704
N4_0,5127,23,730
N4_0,5128,24,764
N4_0,5129,25,793
N4_0,5136,26,870
N4_0,5138,27,970
N4_0,5449,28,1121
N4_0,5450,29,1149
N4_0,5435,30,1260
N4_0,5459,31,1395
N4_0,4469,32,1497
N4_0,3814,33,1513
N4_0,3816,34,1530
N4_0,3818,35,1552
N4_0,3820,36,1576
N4_0,3822,37,1597
N4_0,3824,38,1635
N4_0,3826,39,1656
N4_0,3828,40,1682
N4_0,3830,41,1697
N4_0,3832,42,1709
N4_0,3834,43,1732
N4_0,5469,44,1764
N4_0,5460,45,1868
N4_0,5461,46,1930
N4_0,4422,47,1964
N4_0,4420,48,2003
N4_0,4419,49,2040
N4_0,4418,50,2060
N4_0,4417,51,2089
N4_0,4416,52,2113
N4_0,4415,53,2146
N4_0,4414,54,2172
N4_0,4413,55,2206
N4_0,4412,56,2235
N4_0,4411,57,2264
N4_0,4410,58,2305
N4_0,4409,59,2332
N4_0,4408,60,2379
N4_0,4407,61,2395
N4_0,4406,62,2434
N4_0,4405,63,2475
N4_0,4404,64,2503
N4_0,4403,65,2567
N4_0,4402,66,2616
N4_0,5486,67,2700
150_1,8219,0,0
150_1,8217,1,40
150_1,8216,2,65
150_1,8215,3,104
150_1,8214,4,140
150_1,8213,5,175
150_1,8212,6,214
150_1,8211,7,232
150_1,8210,8,297
150_1,8208,9,406
150_1,8207,10,480
150_1,8206,11,519
150_1,8205,12,554
150_1,8204,13,594
150_1,8203,14,635
150_1,8202,15,685
150_1,8201,16,717
150_1,8100,17,750
150_1,8165,18,840
150_1,8164,19,925
150_1,8163,20,966
150_1,9132,21,1025
150_1,8160,22,1082
150_1,8115,23,1140
150_1,8113,24,1208
150_1,8106,25,1297
150_1,0910,26,1330
150_1,9105,27,1380
150_1,8104,28,1437
150_1,8073,29,1511
150_1,8072,30,1560
150_1,8071,31,1629
150_1,8070,32,1671
150_1,8069,33,1701
150_1,8068,34,1753
150_1,8067,35,1784
150_1,8066,36,1804
150_1,8065,37,1838
150_1,8064,38,1870
150_1,8063,39,1896
150_1,8062,40,1915
150_1,8061,41,1956
150_1,8060,42,1973
150_1,8059,43,1993
150_1,8058,44,2034
150_1,8057,45,2100
150_1,8055,46,2150
150_1,8054,47,2187
150_1,8053,48,2235
150_1,8052,49,2268
150_1,8051,50,2311
150_1,8047,51,2395
150_1,8046,52,2495
150_1,8003,53,2591
150_1,8002,54,2625
150_1,9001,55,2640
60_1,2002,0,0
60_1,3940,1,103
60_1,3944,2,176
60_1,3946,3,199
60_1,3926,4,229
60_1,3928,5,300
60_1,3929,6,338
60_1,3948,7,362
60_1,3950,8,449
60_1,3952,9,499
60_1,3954,10,539
60_1,3956,11,600
60_1,3958,12,636
60_1,3960,13,698
60_1,3961,14,717
60_1,3962,15,776
60_1,3964,16,849
60_1,3966,17,904
60_1,3968,18,968
60_1,3969,19,1008
60_1,3970,20,1085
60_1,3972,21,1144
60_1,3974,22,1199
60_1,3976,23,1241
60_1,3978,24,1267
60_1,3980,25,1298
60_1,3982,26,1318
60_1,3081,27,1380
150_0,9001,0,0
150_0,9047,1,75
150_0,9050,2,144
150_0,9051,3,204
150_0,9052,4,239
150_0,9053,5,258
150_0,9054,6,287
150_0,9055,7,314
150_0,9056,8,338
150_0,9057,9,360
150_0,9058,10,414
150_0,9059,11,455
150_0,9060,12,475
150_0,9061,13,488
150_0,9062,14,525
150_0,9063,15,549
150_0,9064,16,571
150_0,9065,17,620
150_0,9066,18,641
150_0,9067,19,666
150_0,9068,20,704
150_0,9069,21,739
150_0,9070,22,790
150_0,9071,23,821
150_0,9072,24,893
150_0,0910,25,1027
150_0,9105,26,1080
150_0,9106,27,1144
150_0,9113,28,1319
150_0,9114,29,1385
150_0,9115,30,1440
150_0,9160,31,1490
150_0,9162,32,1534
150_0,9163,33,1624
150_0,9164,34,1675
150_0,9165,35,1740
150_0,9100,36,1820
150_0,9201,37,1843
150_0,9202,38,1873
150_0,9203,39,1912
150_0,9204,40,1944
150_0,9205,41,1974
150_0,9206,42,2003
150_0,9207,43,2040
150_0,9208,44,2152
150_0,9210,45,2307
150_0,9211,46,2406
150_0,9212,47,2442
150_0,9213,48,2487
150_0,9214,49,2546
150_0,9215,50,2597
150_0,9216,51,2651
150_0,9217,52,2690
150_0,9218,53,2717
150_0,9219,54,2760
150_0,9219,55,2786
430_0,2199,0,0
430_0,2120,1,82
430_0,2122,2,93
430_0,2124,3,128
430_0,2125,4,137
430_0,2150,5,180
430_0,2152,6,217
430_0,2154,7,274
430_0,2156,8,306
430_0,2158,9,355
430_0,2160,10,387
430_0,2162,11,437
430_0,2164,12,501
430_0,2331,13,547
430_0,2323,14,596
430_0,2333,15,639
430_0,2335,16,689
430_0,2337,17,727
430_0,2321,18,776
430_0,2318,19,832
430_0,2320,20,893
430_0,2106,21,1103
430_0,2108,22,1139
430_0,2110,23,1206
430_0,2344,24,1243
430_0,2346,25,1272
430_0,2348,26,1337
430_0,2350,27,1400
430_0,2352,28,1459
430_0,2354,29,1517
430_0,2356,30,1594
430_0,2005,31,1731
430_0,2001,32,1800
83_0,5000,0,0
83_0,5002,1,72
83_0,5515,2,181
83_0,5006,3,279
83_0,5008,4,396
83_0,5010,5,515
83_0,5012,6,565
83_0,5014,7,680
83_0,5016,8,780
83_0,5018,9,812
83_0,5020,10,835
83_0,5022,11,860
83_0,5024,12,878
83_0,5025,13,902
83_0,5026,14,941
83_0,5028,15,994
83_0,3260,16,1050
83_0,3263,17,1191
83_0,9099,18,1634
83_0,9002,19,1667
83_0,9003,20,1693
83_0,9004,21,1705
83_0,9005,22,1740
83_0,9007,23,1830
83_0,9008,24,1873
83_0,9009,25,1946
83_0,9110,26,2026
83_0,9111,27,2065
83_0,9112,28,2102
83_0,9113,29,2197
83_0,9114,30,2237
83_0,9130,31,2280
83_0,8113,32,2326
83_0,8159,33,2378
83_0,8158,34,2401
83_0,8157,35,2460
83_0,8155,36,2532
83_0,8154,37,2559
83_0,8153,38,2588
83_0,9730,39,2625
83_0,9731,40,2668
83_0,9732,41,2683
83_0,9733,42,2707
83_0,9735,43,2749
83_0,9736,44,2776
83_0,9837,45,2798
83_0,9838,46,2880
83_0,9839,47,2997
83_0,9840,48,3118
83_0,9841,49,3189
83_0,9842,50,3231
83_0,9843,51,3332
83_0,9844,52,3374
83_0,9845,53,3428
83_0,9846,54,3459
83_0,9847,55,3553
83_0,9848,56,3582
83_0,9849,57,3620
83_0,8862,58,3646
83_0,9851,59,3696
83_0,9852,60,3724
83_0,9853,61,3754
83_0,9854,62,3776
83_0,9855,63,3823
83_0,9856,64,3855
83_0,9857,65,3883
83_0,9858,66,3960
83_0,9857,67,3984
83_0,9858,68,4036
744_0,6011,0,0
744_0,5111,1,900
744_0,5112,2,952
744_0,5113,3,981
744_0,5114,4,1012
744_0,5115,5,1038
744_0,5116,6,1100
744_0,5117,7,1149
744_0,5118,8,1177
744_0,5119,9,1231
744_0,5120,10,1264
744_0,5121,11,1300
744_0,5123,12,1328
744_0,5124,13,1347
744_0,5125,14,1422
744_0,5126,15,1448
744_0,5127,16,1485
744_0,5128,17,1533
744_0,4936,18,1546
744_0,4935,19,1613
744_0,4934,20,1646
744_0,4932,21,1688
744_0,4931,22,1725
744_0,4930,23,1777
744_0,4929,24,1824
744_0,4928,25,1892
744_0,4927,26,1941
744_0,4926,27,1983
744_0,4925,28,2018
744_0,4924,29,2040
744_0,4923,30,2092
744_0,4922,31,2160
430_1,2003,0,0
430_1,2300,1,140
430_1,2301,2,186
430_1,2302,3,228
430_1,2304,4,274
430_1,2306,5,301
430_1,2308,6,336
430_1,2310,7,361
430_1,2312,8,381
430_1,2166,9,414
430_1,2168,10,452
430_1,2324,11,588
430_1,2326,12,632
430_1,2328,13,664
430_1,2330,14,698
430_1,2332,15,747
430_1,2334,16,787
430_1,2336,17,804
430_1,2338,18,840
430_1,2340,19,870
430_1,2342,20,906
430_1,2112,21,941
430_1,2114,22,983
430_1,2116,23,1007
430_1,2118,24,1053
430_1,2120,25,1119
430_1,2122,26,1141
430_1,2124,27,1208
430_1,2125,28,1225
430_1,2150,29,1320
430_1,2152,30,1351
430_1,2154,31,1398
430_1,2156,32,1425
430_1,2198,33,1560
83_1,8858,0,0
83_1,8857,1,38
83_1,8856,2,60
83_1,8855,3,80
83_1,8854,4,110
83_1,8853,5,125
83_1,8852,6,146
83_1,8851,7,164
83_1,8850,8,196
83_1,8849,9,211
83_1,8848,10,238
83_1,8847,11,259
83_1,8846,12,321
83_1,8845,13,346
83_1,8844,14,375
83_1,8843,15,404
83_1,8842,16,471
83_1,8841,17,506
83_1,8840,18,546
83_1,8839,19,630
83_1,8838,20,720
83_1,8737,21,803
83_1,8735,22,864
83_1,8734,23,899
83_1,8733,24,922
